comment_id,video_id,username,comment_text,digg_count,create_time,clean_text,video_context,llm_hate_speech,llm_confidence,llm_justification,batch_size_tested
6994082630703006491,6994046144053660930,Roco,"Úiii , xinh đỉnkmlun c ơiii😚😚",1,1628436770,"úiii , xinh đỉnkmlun c ơiii",,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
6994070103386686235,6994046144053660930,Mỹ Linh BĐS,Lên xu hướng thôi😁,0,1628433853,lên xu hướng thôi,,NOT_HATE_SPEECH,1.0,"Bình luận thể hiện mong muốn video sẽ phổ biến, mang ý nghĩa tích cực.",128.0
7004716039964017409,6994046144053660930,Munn🦋,Ui xinh nghê,0,1630912554,ui xinh nghê,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
6994730845639115546,6994046144053660930,Hìnn đọc là Hiềnn,B có dậy make up cá nhân ko ạ,0,1628587694,b có dậy make up cá nhân ko ạ,,NOT_HATE_SPEECH,1.0,"Bình luận là một câu hỏi yêu cầu thông tin, không có ý xúc phạm.",128.0
7017440602614891291,6994046144053660930,Trang Aki 📸,Độ ròii 😂,0,1633875218,độ ròii,,NOT_HATE_SPEECH,0.8,"Bình luận có thể là một lời khen hoặc một nhận xét trung lập, không có dấu hiệu xúc phạm.",128.0
7012832382650925850,6994046144053660930,Ri ú,Mặt mộc đã quá xinh,0,1632802284,mặt mộc đã quá xinh,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7025100227552576282,6994046144053660930,Trần Dung,Má ơi,0,1635658617,má ơi,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7004416892807217946,6994046144053660930,Lullea,Quá xuất sắc c iu 😳🥰,0,1630842901,quá xuất sắc c iu,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7002973919133483802,6994046144053660930,Narry Dinh,Wow make up xuất sắc vậy ta🥰🥰🥰🥰🥰,0,1630506932,wow make up xuất sắc vậy ta,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7013627696119202587,7013362152782171419,L2K,khẩu trang mới xuất bản 😂😂😂,5375,1632987459,khẩu trang mới xuất bản,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013733345788494594,7013362152782171419,Viết Đoàn,cái này mới quá đổi cái qua sử dụng đi😅,7,1633012057,cái này mới quá đổi cái qua sử dụng đi,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014011639964451611,7013362152782171419,Kim Ngânᥫ᭡,"Các ông mua về đeo thử ik, mùi hương thơm mát dễ chịu, ngủ ngon giấc😂",1790,1633076855,"các ông mua về đeo thử ik, mùi hương thơm mát dễ chịu, ngủ ngon giấc",,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013634655849153307,7013362152782171419,Baby Hân,ui là trời😂😂😂😂😂,21,1632989079,ui là trời,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013620606935909146,7013362152782171419,Vy Huỳnh,ulatr😂,12,1632985809,ulatr,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013719784604893978,7013362152782171419,Anh hạt lạc.,thích thật.😂😂😂🤣🤣🤣,7,1633008898,thích thật.,,NOT_HATE_SPEECH,1.0,"Bình luận thể hiện sự thích thú, không có ý xúc phạm.",128.0
7013657583219426074,7013362152782171419,basketball 🏀,của mấy bà đấy 😂ko phải của con trai đâu😂😂😂😂😂😂😂😂,6,1632994418,của mấy bà đấy ko phải của con trai đâu,,NOT_HATE_SPEECH,0.9,"Bình luận chỉ ra đối tượng sử dụng sản phẩm theo hướng hài hước, không có ý xúc phạm.",128.0
7013646998079554330,7013362152782171419,Đỗ Thắng Ca Sĩ,U là trời😂😂😂,7,1632991954,u là trời,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013635940354933505,7013362152782171419,౨ৎ,vãi😅,5,1632989379,vãi,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013735392428294939,7013362152782171419,Draken182007,ôi...,9,1633012532,ôi...,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013632871642678043,7013362152782171419,user17014951377,mua đâu đấy,15,1632988664,mua đâu đấy,,NOT_HATE_SPEECH,0.9,"Bình luận là câu hỏi liên quan đến sản phẩm trong xu hướng hài hước, không có ý xúc phạm.",128.0
7013696936948204315,7013362152782171419,T,chj đó mặc r cái đưa chi anh đó đeo vào 😂😂,188,1633003580,chj đó mặc r cái đưa chi anh đó đeo vào,,NOT_HATE_SPEECH,0.8,"Bình luận mô tả hành động trong video theo hướng hài hước, không có ý xúc phạm cá nhân hay nhóm xã hội.",128.0
7013650295779771163,7013362152782171419,trường,mặt nạ mẫu mới hả😅,6,1632992721,mặt nạ mẫu mới hả,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013678719106188059,7013362152782171419,𝙝𝙪𝙮                   Zen,"ủa cái j thế, cho kao dùng vs😂",71,1632999339,"ủa cái j thế, cho kao dùng vs",,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013590119936754459,7013362152782171419,an1234,của con gái@🤭🤭,16,1632978709,của con gái,,NOT_HATE_SPEECH,0.9,"Bình luận chỉ ra đối tượng sử dụng sản phẩm theo hướng hài hước, không có ý xúc phạm.",128.0
7013747052869944091,7013362152782171419,Hiền,ông này khoái nằm ngủ im ru 😂,28,1633015248,ông nay khoai năm ngu im ru,,HATE_SPEECH,0.9,"Bình luận chứa từ ngữ tục tĩu và công kích, xúc phạm đến trí tuệ và có thể cả giới tính của người khác.",128.0
7013638283444241178,7013362152782171419,Bi,làm Theo chú tuân. thôi😂,59,1632989926,làm theo chú tuân. thôi,,NOT_HATE_SPEECH,0.8,"Bình luận tham chiếu đến một người hoặc xu hướng khác, không có ý xúc phạm.",128.0
7036376244048577281,7013362152782171419,lanhle2889,rảnh rê😂😂😂,0,1638284017,rảnh rê,,NOT_HATE_SPEECH,0.8,"Bình luận trung lập, không có ý xúc phạm.",128.0
7013610259856196379,7013362152782171419,Trẻ Hà Đông 🍁,Con gái vào đọc cmt cười nhẹ lặng lẽ rời đi😁,236,1632983400,con gái vào đọc cmt cười nhẹ lặng lẽ rời đi,,NOT_HATE_SPEECH,0.8,"Bình luận là một nhận xét hài hước về phản ứng của người khác, không mang tính công kích.",128.0
7013634368858669850,7013362152782171419,Tiến cao🎧🎵,khẩu trang này virur cx phỉ bó tay😂,64,1632989014,khẩu trang này virur cx phỉ bó tay,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013975241907438362,7013362152782171419,Lê Ngọc Khánh Zii ✨👾,j vậy má,36,1633068379,j vậy má,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013609767465992987,7013362152782171419,明雨🇯🇵,Của con gái mà 😅,62,1632983285,của con gái mà,,NOT_HATE_SPEECH,0.9,"Bình luận chỉ ra đối tượng sử dụng sản phẩm theo hướng hài hước, không có ý xúc phạm.",128.0
7013685291849073435,7013362152782171419,Vanh Ssi,Vãi ò,5,1633000870,vãi ò,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013625483242226459,7013362152782171419,𝗟𝗼̀ 𝗧𝗵𝗶̣ 𝗩𝘂̃🧸,ngủ cũng đeo khẩu trang à😅😅,7,1632986945,ngủ cũng đeo khẩu trang à,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013598553360565019,7013362152782171419,leon💞,vip 😂😂😂,29,1632980671,vip,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7013688218033931034,7013362152782171419,Tkl,Con lạy cụ 🙏😂,11,1633001548,con lạy cụ,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013722489621119770,7013362152782171419,Đức Trung Mạc,đang uống nước cười sặc😂😂,11,1633009529,đang uống nước cười sặc,,NOT_HATE_SPEECH,0.8,"Bình luận mô tả phản ứng cá nhân một cách hài hước, không có ý xúc phạm.",128.0
7013625697524728602,7013362152782171419,Duy Khánh,khẩu trang chống covid,502,1632986994,khẩu trang chống covid,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013604949531886363,7013362152782171419,Tú Le 2006,cách trị sốt mới à 😂😂😂,13,1632982162,cách trị sốt mới à,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013753390593983259,7013362152782171419,◯,sao k dùng miếng sài rồi nó x2 công dụng,8,1633016727,sao k dùng miếng sài rồi nó x2 công dụng,,NOT_HATE_SPEECH,0.8,Bình luận mang tính chất hài hước thô tục nhưng không nhắm vào việc xúc phạm cá nhân hay nhóm xã hội cụ thể.,128.0
7013631348393362202,7013362152782171419,bỏ thuốc lá 100 ngày,nó giểu mình phải giúp nó thôi,6,1632988311,nó giểu mình phải giúp nó thôi,,NOT_HATE_SPEECH,0.8,"Bình luận trung lập, không có ý xúc phạm.",128.0
7013623941319525146,7013362152782171419,idol giới trẻ nghề phụ bác sĩ,Thơm ko anh 😂😂😂,6,1632986585,thơm ko anh,,NOT_HATE_SPEECH,0.9,"Bình luận là câu hỏi liên quan đến sản phẩm trong xu hướng hài hước, không có ý xúc phạm.",128.0
7013538916540105498,7013362152782171419,:(,vãi 😂😂😂😂,8,1632966788,vai,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7013942920500036378,7013362152782171419,Sea,rồi xong toang đời than niên😂,10,1633060853,rồi xong toang đời than niên,,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất than thở hoặc hài hước, không có ý xúc phạm.",128.0
7013632436421116698,7013362152782171419,le xuan tho,khẩu trang loại mới à,7,1632988563,khẩu trang loại mới à,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013737573860983554,7013362152782171419,Dũng,Hảo Khẩu Trang :)),8,1633013042,hảo khẩu trang :)),,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013691534126220059,7013362152782171419,Én cao1m90 (ʘᴗʘ✿),giờ tôi mới biết là cái đó còn có công dụng hạ sốt ấy 😂😁😳,9,1633002321,giờ tôi mới biết là cái đó còn có công dụng hạ sốt ấy,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013659109396939547,7013362152782171419,...,tránh 99℅ virus cô rô na 😂,12,1632994776,tránh 99 virus cô rô na,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013669032050328347,7013362152782171419,𝓷𝓱𝓪 𝓴𝔂 💌❤️,Bạn bè thế đấy =)),12,1632997085,bạn bè thế đấy =)),,NOT_HATE_SPEECH,0.8,"Bình luận là một nhận xét hài hước về tình bạn, không có ý xúc phạm.",128.0
7013975094653551387,7013362152782171419,Long  ⳻᷼⳺   83  🇻🇳🇰🇭,đc phết 😦,5,1633068344,đc phết,,NOT_HATE_SPEECH,1.0,Bình luận là một lời khen ngợi tích cực.,128.0
7013670666440491802,7013362152782171419,chithuan_1,phê không bạn 😂😂😂,9,1632997464,phê không bạn,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu hỏi liên quan đến sản phẩm trong xu hướng hài hước, không có ý xúc phạm.",128.0
7013973607718322970,7013362152782171419,bơ🥑dầm🥑sữa,khẩu trang mua ở âu vậy😂😂,7,1633067996,khẩu trang mua ở âu vậy,,NOT_HATE_SPEECH,0.9,"Bình luận là câu hỏi liên quan đến sản phẩm trong xu hướng hài hước, không có ý xúc phạm.",128.0
7013979034468188954,7013362152782171419,@LÊ HUY,😅 chết r.kiều nầy hết.hết.hết hồi sih rồi.,19,1633069260,chết r.kiều nầy hết.hết.hết hồi sih rồi.,,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất hài hước hoặc cường điệu, không có ý xúc phạm.",128.0
7013690061204685595,7013362152782171419,Nguyễn Duy Tân,Cái thì dành cho những ng ngủ chảy nc miếng. Siêu thấm😅,8,1633001979,cái thì dành cho những ng ngủ chảy nc miếng. siêu thấm,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013608447883313921,7013362152782171419,Hùng.ㅤㅤㅤ╭╮ㅤㅤ ㅤㅤㅤ┃͜┃ㅤㅤ ㅤㅤㅤ┃͜┃ㅤㅤ,vãi bvs 😂😂,15,1632982980,vãi bvs,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013966256344695579,7013362152782171419,👑 Mèo Vn Tv 🍀,Khẩu trang chất đấy 😂,14,1633066285,khẩu trang chất đấy,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014395952853435162,7013362152782171419,Ly Khánh,Đây thật là một người thương cháu mún súc động lun😂,604,1633166333,đây thật là một người thương cháu mún súc động lun,,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất mỉa mai hoặc cảm động, không có ý xúc phạm.",128.0
7014476555456561947,7013362152782171419,Lươn thị xu ❤,khẩu trang có cánh 🤣🤣🌚🌚,5,1633185100,khẩu trang có cánh,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014083265724793601,7013362152782171419,vuu,Khẩu trang xịn nha😂,15,1633093528,khẩu trang xịn nha,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013979485444096795,7013362152782171419,ThiênPhúc🐻,con gái sẽ bt cái này tui con trai cx bt,75,1633069367,con gái sẽ bt cái này tui con trai cx bt,,NOT_HATE_SPEECH,0.9,"Bình luận chỉ ra đối tượng sử dụng sản phẩm theo hướng hài hước, không có ý xúc phạm.",128.0
7014428766915019546,7013362152782171419,HÂN MIO 😻,vãi thiệt chứ 😂,5,1633173971,vãi thiệt chứ,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7014086299829633819,7013362152782171419,ni na,vãi ạ😳,7,1633094234,vãi ạ,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7033006211704455963,7013362152782171419,soái ca hà thành,Loại khẩu trang chống covit chống tràn có cánh😂,21,1637499383,loại khẩu trang chống covit chống tràn có cánh,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014436731919303450,7013362152782171419,trầm tính ít nói hay khóc,thiên thần có cánh 😂,52,1633175825,thiên thần có cánh,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014766506060563227,7013362152782171419,phat71chupapi,cái đã dùng sẽ có giá đắt hơn còn ms. đặc biệt 18 - 20😛,40,1633252611,cái đã dùng sẽ có giá đắt hơn còn ms. đặc biệt 18 - 20,,HATE_SPEECH,1.0,"Bình luận mang tính chất tục tĩu, gợi dục và coi thường phụ nữ, thể hiện sự vật hóa và phân biệt đối xử.",128.0
7014397175140451099,7013362152782171419,Oriana_,cái đó là gì vậy,42,1633166616,cái đó là gì vậy,,NOT_HATE_SPEECH,0.9,"Bình luận là câu hỏi liên quan đến sản phẩm trong xu hướng hài hước, không có ý xúc phạm.",128.0
7014377672818623233,7013362152782171419,n nè,chị xài rồi đưa cho em ngửi,6,1633162077,chị xài rồi đưa cho em ngửi,,HATE_SPEECH,1.0,"Bình luận thể hiện ý đồ quấy rối tình dục, tục tĩu và xúc phạm nặng nề đến phẩm giá người khác.",128.0
7034513344418005762,7013362152782171419,alo,ko nha nhờ xem chú tuna ý😂😂😂😂😂😂😂😂,28,1637850279,ko nha nhờ xem chú tuna ý,,NOT_HATE_SPEECH,0.8,"Bình luận tham chiếu đến một người hoặc xu hướng khác, không có ý xúc phạm.",128.0
7014274281274163995,7013362152782171419,Bảo,đừng ai vào link nhạc không có j đâu vào là mù mắt😂😂😂,25,1633138004,đừng ai vào link nhạc không có j đâu vào là mù mắt,,NOT_HATE_SPEECH,0.8,"Bình luận là một lời cảnh báo hoặc nhận xét hài hước về nội dung liên quan, không có ý xúc phạm.",128.0
7014320171548885786,7013362152782171419,Ng Thị Thúy Quỳnh 🌷,j thế nsỳ😌,12,1633148689,j thế nsỳ,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7014338485054489370,7013362152782171419,lộc ninh'-',quầy khẩu trang chất lượng thực sự,11,1633152952,quầy khẩu trang chất lượng thực sự,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7013740519490601754,7013362152782171419,N D T 🎶,"Miếng hạ sốt 4.0 , nhanh cấp tốc 😌",16,1633013725,"miếng hạ sốt 4.0 , nhanh cấp tốc",,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014777262734607130,7013362152782171419,Song Nhi,khoan dừng khoảng chừng là 2s😂,26,1633255114,khoan dừng khoảng chừng là 2s,,NOT_HATE_SPEECH,0.8,"Bình luận là một cụm từ thông dụng, không có ý xúc phạm.",128.0
7014484555453858562,7013362152782171419,tớ là vịt suli đây 🐥,Monsieur Tuna đã nói rồi dùng băng vệ sinh để dễ ngủ hơn😂,11,1633186962,monsieur tuna đã nói rồi dùng băng vệ sinh để dễ ngủ hơn,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7014674894218806017,7013362152782171419,vân mikenco (t💍),khau trang xin ge😂😂🤣,14,1633231282,khau trang xin ge,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7028101865251013402,7013362152782171419,quocanhh,cừi địch giòn tan 😂😂,9,1636357492,cừi địch giòn tan,,NOT_HATE_SPEECH,0.8,"Bình luận mô tả phản ứng cá nhân một cách hài hước, không có ý xúc phạm.",128.0
7044154904071521025,7013362152782171419,👤,"chắc sốt cao lắm mới phải đắp cái đấy 😂
khổ thân quá cơ😂😂😌😌",1,1640095126,chắc sốt cao lắm mới phải đắp cái đấy khổ thân quá cơ,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7044115443456164610,7013362152782171419,tớ là phero,hello 😂😂😂😂,1,1640085941,hello,,NOT_HATE_SPEECH,1.0,Bình luận là một lời chào đơn thuần.,128.0
7038828501524873985,7013362152782171419,❤Gơ Hai mái🙄,trời trời 😳😳😳,1,1638854984,trời trời,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7044494671330525954,7013362152782171419,ɴʜư🍒,ối đồi ôi 😶,1,1640174237,ối đồi ôi,,NOT_HATE_SPEECH,1.0,Bình luận là một thán từ thể hiện sự ngạc nhiên tích cực hoặc không tiêu cực.,128.0
7036635596894946049,7013362152782171419,Ku thương siêu quậy 🏓,khẩu trang nhật bản 😂😂😂,2,1638344408,khẩu trang nhật bản,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
7044968332218663682,7013362152782171419,Hoàng SSS,Bin đã xem😁,1,1640284524,bin đã xem,,NOT_HATE_SPEECH,0.8,"Bình luận mang tính chất trung lập hoặc quan sát, không có ý xúc phạm.",128.0
7044809285574476545,7013362152782171419,:)),Ước,1,1640247493,ước,,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện mong muốn cá nhân, không có ý xúc phạm.",128.0
7045105790096786177,7013362152782171419,Chill,hảo chị dùng xong cho em ngửi,1,1640316528,hảo chị dùng xong cho em ngửi,,HATE_SPEECH,1.0,"Bình luận thể hiện ý đồ quấy rối tình dục, tục tĩu và xúc phạm nặng nề đến phẩm giá người khác.",128.0
7044813219873047298,7013362152782171419,Dũng Dũng,ôi sốt thế😂😂😂,1,1640248405,ôi sốt thế,,NOT_HATE_SPEECH,0.9,"Bình luận là một câu nói hài hước liên quan đến một xu hướng (meme) sử dụng băng vệ sinh như khẩu trang, không có ý xúc phạm.",128.0
