comment_id,video_id,username,comment_text,digg_count,create_time,clean_text,video_context,llm_hate_speech,llm_confidence,llm_justification,batch_size_tested
7040634148264592130,7040406003837373698,nguyenduycuong3993,Cuối năm 2021 idol nữ tăng cực mạnh 😳,12,1639275399,cuối năm 2021 idol nữ tăng cực mạnh,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bình luận mang tính quan sát chung, không có yếu tố xúc phạm.",256.0
7041179669772976898,7040406003837373698,Mẫn Min,Inf váy gấp thôi chị yêu ưii🥰,20,1639402402,inf váy gấp thôi chị yêu ưii,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Yêu cầu thông tin về chiếc váy và bày tỏ sự yêu mến.,256.0
7040506994691867394,7040406003837373698,fong.isme,Chị ny của mình đẹp quá =)),16,1639245786,chị ny của mình đẹp quá =)),🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,Khen ngợi vẻ đẹp và có thể là cách nói đùa thể hiện sự ngưỡng mộ.,256.0
7040454066304238338,7040406003837373698,🫧𝐻𝑜̂̀𝑛𝑔𝐿𝑦🌷,bome b nặn ra b khéo wasss,8,1639233460,bome b nặn ra b khéo wasss,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp tự nhiên của người trong video.,256.0
7040407311856550657,7040406003837373698,Nhii,chị ấy đẹp quá 😄😄,100,1639222574,chị ấy đẹp quá,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7044877373912892162,7040406003837373698,SAD💔😊꧁ BẢO꧂,quá đẹp đẹp quá:(),5,1640263341,quá đẹp đẹp quá:(),🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7040409669550162689,7040406003837373698,🌊,ủa =))) sao nhiều vd dị🥲🥲,59,1639223122,ủa =))) sao nhiều vd dị,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bình luận mang tính thắc mắc về số lượng video, không có yếu tố xúc phạm.",256.0
7041482889137521409,7040406003837373698,n,tiên giáng trần à 😳,8,1639473005,tiên giáng trần à,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Khen ngợi vẻ đẹp của người trong video, ví như tiên giáng trần.",256.0
7041436820013695745,7040406003837373698,Bot Ghét TOÁN,mất nhiều máu với cái trend này quá,5,1639462278,mất nhiều máu với cái trend này quá,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ mạnh mẽ một cách hài hước.,256.0
7040411773602054913,7040406003837373698,hunglowkeyy,Bae em xinh nhu thien than🥺,19,1639223613,bae em xinh nhu thien than,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Khen ngợi vẻ đẹp của người trong video, ví như thiên thần.",256.0
7040411136600474369,7040406003837373698,trichtiennnnn,Mê cung này có đường thoát kh?,9,1639223464,mê cung này có đường thoát kh?,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bày tỏ sự ngưỡng mộ sâu sắc, ví von sự cuốn hút của người trong video.",256.0
7061438584351933186,7040406003837373698,truenas__,xinh,1,1644119304,xinh,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7058492389098881793,7040406003837373698,Công Đức Vô Dụng,@Let's Start Bro.,1,1643433338,'s start bro.,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,Bình luận tiếng Anh không liên quan đến nội dung xúc phạm.,256.0
7050846704467952385,7040406003837373698,Quỳnn,@𝐍𝐇𝐔𝐍𝐆𝐎𝐂🐰❤ u mê luôn á chờiii,1,1641653186,u mê luôn á chờiii,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ và yêu thích cuồng nhiệt.,256.0
7158717777141334811,7040406003837373698,Lâm Phong,Chí Linh đẹp quá🥰,1,1666768880,chí linh đẹp quá,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7070005783597482754,7040406003837373698,Hu Bang,iu chị :))))),1,1646114008,iu chị :))))),🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ tình cảm yêu mến.,256.0
7053891119242822401,7040406003837373698,Luyện tập thể thao nào chưa,vợ ơi về ăn cơm anh nấu rồi nè :3,2,1642362020,vợ ơi về ăn cơm anh nấu rồi nè :3,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,"Bình luận đùa giỡn, bày tỏ sự ngưỡng mộ theo cách gọi thân mật.",256.0
7045319367005324034,7040406003837373698,Kẻ mang tâm sự 🫂,vợ cheem nha ae 🥰,4,1640366254,vợ cheem nha ae,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,"Bình luận đùa giỡn, bày tỏ sự ngưỡng mộ.",256.0
7052738821884199682,7040406003837373698,Billy-rey,u mê🥰,2,1642093728,u mê,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ.,256.0
7054559645733618434,7040406003837373698,nguyện 💯👹😎,đẹp rũ trời,1,1642517670,đẹp rũ trời,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp xuất sắc của người trong video.,256.0
7043401039684502273,7040406003837373698,Nguyễn Thị Ngọc Phương🌻,xin vía xinh như chị ạ🥺,3,1639919604,xin vía xinh như chị ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ và mong muốn được xinh đẹp như người trong video.,256.0
7042672670953456386,7040406003837373698,Tuần nhậu 7 ngày,why you so beautyful,2,1639750019,why you so beautyful,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video bằng tiếng Anh.,256.0
7041513395375686402,7040406003837373698,No.1 NhaTrang,đẹp và cuốn thực sự luôn,2,1639480103,đẹp và cuốn thực sự luôn,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp và sự cuốn hút của người trong video.,256.0
7041421813968618241,7040406003837373698,Lan Hương,Xỉu xỉu chị ơi🥺🥰,3,1639458786,xỉu xỉu chị ơi,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ mạnh mẽ một cách hài hước.,256.0
7041524812745392898,7040406003837373698,_Neal____,Nice,2,1639482763,nice,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi bằng tiếng Anh.,256.0
7045247055828353793,7040406003837373698,TÚ Tít,TÔI KHÔNG MÊ gái 😂😂🥰😂,2,1640349414,tôi không mê gái,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,Bình luận trung lập hoặc có thể là cách khen ngợi gián tiếp.,256.0
7041525992598848258,7040406003837373698,trần lực0846,thày cưng quá em ơi 🥰🥰🥰,2,1639483038,thày cưng quá em ơi,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,Khen ngợi sự dễ thương của người trong video.,256.0
7041550630699287298,7040406003837373698,Tthuy❤️‍🩹,Xinh qá cj uiii🥰😳,2,1639488773,xinh qá cj uiii,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7045320006032409345,7040406003837373698,@Hi Pie,Xinh qé. 🥰🥰🥰,2,1640366401,xinh qé.,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7046927874964144897,7040406003837373698,𝐾ℎ𝑄𝑢𝑦𝑠,Ơ nyc của t 🥺,1,1640740774,ơ nyc cua t,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.6,"Bình luận cá nhân, có thể là đùa giỡn, không mang tính xúc phạm.",256.0
7041552172190368514,7040406003837373698,Hồ Tuấn,Nhìn cuốn theo chiều gió thế ta😁,2,1639489133,nhìn cuốn theo chiều gió thế ta,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp cuốn hút của người trong video.,256.0
7041477550346093313,7040406003837373698,N Λ K Λ R,my babi 🥺,2,1639471761,my babi,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận tiếng Anh bày tỏ sự yêu mến.,256.0
7044064928747291393,7040406003837373698,ng.khanh.7_11,chị xinh quá:)),3,1640074181,chị xinh quá:)),🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7041583971637330689,7040406003837373698,Khi nào nuôi chó sẽ đổi tênn✨,Xinh link váy với ạ,3,1639496537,xinh link váy với ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi và yêu cầu thông tin về chiếc váy.,256.0
7041942942545871617,7040406003837373698,Lên xu hướng đi,mừ điểm,3,1639580115,mừ điểm,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi tuyệt đối về vẻ đẹp.,256.0
7050807001333203758,7040406003837373698,Lâu lâu mới chơi tóp tóp:3,Xin link váy dớiiiii ạ,1,1641643968,xin link váy dớiiiii ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Yêu cầu thông tin về chiếc váy.,256.0
7042655742008115969,7040406003837373698,Review App Vay Tiền Online,Huyền thoại review 🙄👆👆eoyam,2,1639746076,huyền thoại review eoyam,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,Bình luận mang tính khen ngợi hoặc nhận diện người trong video.,256.0
7049692597074019073,7040406003837373698,Hứa rồi quên 👀,Nhạc này đẹp gái quá 😳,1,1641384474,nhạc này đẹp gái quá,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Khen ngợi vẻ đẹp của người trong video, liên hệ với âm nhạc.",256.0
7041469008201663234,7040406003837373698,namnmi88,Khét,4,1639469773,khét,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Từ lóng thể hiện sự khen ngợi ""đỉnh cao"", ""xuất sắc"".",256.0
7041523446660285186,7040406003837373698,baoo ngoc💞,xinh kh góc chế.t luôn ạ🥰,2,1639482444,xinh kh góc chế.t luôn ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp hoàn hảo từ mọi góc độ.,256.0
7042961293422871302,7040406003837373698,CC愛武,First one was supposed get one and then,1,1639817222,first one was supposed get one and then,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.7,"Bình luận tiếng Anh không rõ nghĩa, không có yếu tố xúc phạm.",256.0
7041771214330856193,7040406003837373698,Dân tộc Thái nghệ an 👋,đẹp mê luôn 🥰,2,1639540136,đẹp mê luôn,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp gây mê hoặc.,256.0
7045166574063567618,7040406003837373698,con trai bố cường,bố cường ơi vào xem có chị này xinh gái lắm,1,1640330678,bố cường ơi vào xem có chị này xinh gái lắm,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Kêu gọi người khác xem vì vẻ đẹp của người trong video.,256.0
7041519270484214529,7040406003837373698,Kokomi,Tuyệt vời 🥰🥰🥰🥰🥰🥰🥰🥰,3,1639481473,tuyệt vời,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bình luận khen ngợi chung.,256.0
7044554199010558721,7040406003837373698,𝙼𝚒𝚗𝚔 𝚢𝚎𝚠 𝙱𝚊𝚗𝚐𝚝𝚊𝚗,Chị dâu mình,1,1640188097,chị dâu mình,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,"Bình luận đùa giỡn, bày tỏ sự ngưỡng mộ.",256.0
7047023692794823426,7040406003837373698,𝓜𝓇 𝓗𝓲𝓮𝓾,sắc đẹp là quyền lực,1,1640763074,sắc đẹp là quyền lực,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bình luận mang tính chiêm nghiệm về vẻ đẹp, không có yếu tố xúc phạm.",256.0
7042724726640804610,7040406003837373698,dân tổ đổ xăng không đổ anh,Mê ly quên sầu🥰,1,1639762143,mê ly quên sầu,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp gây mê mẩn.,256.0
7044403093764866817,7040406003837373698,Toàn💎❤️‍🔥,ở nhà làm gì đẹp vậy ai ngắm đâu ra đường cho em ngắm nửa 😂,0,1640152916,ở nhà làm gì đẹp vậy ai ngắm đâu ra đường cho em ngắm nửa,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp và mong muốn được chiêm ngưỡng thêm.,256.0
7041898543954952961,7040406003837373698,phuc,xinhhhh,0,1639569779,xinhhhh,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7041840993125532417,7040406003837373698,Pluuu,"@Huy Hoàng B xem quiz thì phải xem cả đề nhé, chứ đừng nhìn vào đáp án, mặt quiz đẹp như này, thân đáp án cũng đẹp nứa",0,1639556383,", chứ đừng nhìn vào đáp án, mặt quiz đẹp như này, thân đáp án cũng đẹp nứa",🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.8,"Khen ngợi vẻ đẹp của người trong video, dù có cách diễn đạt hơi lạ.",256.0
7041965394055152385,7040406003837373698,ryan_21yrs,Ảhhh💗,0,1639585344,ảhhh,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,"Thán từ thể hiện sự ngạc nhiên, ngưỡng mộ.",256.0
7041844785317151490,7040406003837373698,Cường Kiều,xinh thật các e ạ,0,1639557264,xinh thật các e ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khẳng định vẻ đẹp của người trong video.,256.0
7044356173117768450,7040406003837373698,Quốc Vinh,Đẹp lắm vợ🥰,0,1640141994,đẹp lắm vợ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,0.9,Khen ngợi vẻ đẹp và cách gọi thân mật.,256.0
7041563705418728194,7040406003837373698,Thuý Vy👑✨,xinh waaa,0,1639491817,xinh waaa,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7071275871583486722,7040406003837373698,Tuyết Hồng,dthương quá,0,1646409721,dthương quá,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi sự dễ thương của người trong video.,256.0
7041849669764940545,7040406003837373698,Đặng Tiến Đạt,Nànggg thơ🥰,0,1639558403,nànggg thơ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp thơ mộng của người trong video.,256.0
7041855294620091137,7040406003837373698,Tdy😏,đẹp,0,1639559712,đẹp,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7041943679355126530,7040406003837373698,😋,đẹp quáa,0,1639580287,đẹp quáa,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp của người trong video.,256.0
7051601057818084097,7040406003837373698,Minola😎,sao lại xinh thế nhỉ 😳,0,1641828820,sao lại xinh thế nhỉ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp một cách thán phục.,256.0
7041870529502511873,7040406003837373698,Minh Cương,Cuốn vậy,0,1639563259,cuốn vậy,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi sự cuốn hút của người trong video.,256.0
7094650811321484034,7040406003837373698,Di Di,xin inf váy được kh ạ🥺,0,1651852122,xin inf váy được kh ạ,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Yêu cầu thông tin về chiếc váy.,256.0
7044170518215705346,7040406003837373698,Si cu Lin,trời ơi xĩu,0,1640098764,trời ơi xĩu,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Bày tỏ sự ngưỡng mộ mạnh mẽ một cách hài hước.,256.0
7041810474660741889,7040406003837373698,Imhere_02604,Xinh đẹp tuyệt zơi🥰,0,1639549278,xinh đẹp tuyệt zơi,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khen ngợi vẻ đẹp tuyệt vời của người trong video.,256.0
7041894649274860289,7040406003837373698,Rôn rôn👀,Đẹp thật sự,0,1639568871,đẹp thật sự,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,Khẳng định vẻ đẹp chân thật của người trong video.,256.0
7042128341638038274,7040406003837373698,DuongHuyAn,Sờ lên mũi tự nhiên thấy ít máu😂,0,1639623294,sờ lên mũi tự nhiên thấy ít máu,🥀#fyp #foryou #GocLamDep,NOT_HATE_SPEECH,1.0,"Bày tỏ sự ngưỡng mộ mạnh mẽ một cách hài hước, ví von vẻ đẹp gây ""chảy máu mũi"".",256.0
7158239243550475013,7041523740936572162,Gurmeet1283936,They like caught in 4k,46,1666657485,they like caught in 4k,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,0.9,"Bình luận tiếng Anh về việc bị quay rõ nét, có thể liên quan đến việc tham gia trend.",256.0
7151555814368674561,7041523740936572162,しおごま,最後「ヤバいww」って聞こえたんだけど😂,82,1665101582,ww,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,0.5,"Bình luận ngắn gọn, không rõ nghĩa cụ thể nhưng không có yếu tố xúc phạm.",256.0
7149841815243440922,7041523740936572162,qách đạt phúc,2022=)),89,1664702284,2022=)),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận về thời gian/năm, không có yếu tố xúc phạm.",256.0
7188339366375260954,7041523740936572162,lalove117,so cute that's ok,20,1673665695,so cute that's ok,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Khen ngợi bằng tiếng Anh.,256.0
7517125537240974094,7041523740936572162,wes,Am I the only one in 2025,2,1750217198,am i the only one in 2025,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận tiếng Anh về thời gian xem video, không có yếu tố xúc phạm.",256.0
7279790437782684448,7041523740936572162,Hala madrid🤍🤍🤍,Al guíen del 2023😅,32,1694958336,al guíen del 2023,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận tiếng Tây Ban Nha về thời gian xem video, không có yếu tố xúc phạm.",256.0
7294186431211520786,7041523740936572162,𝐌ingg 𝐓uyết,toii xem video này lúc 2021 bây giờ 2023 lướt lại thấy .. đã 5M❤,17,1698310137,toii xem video này lúc 2021 bây giờ 2023 lướt lại thấy .. đã 5m,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về lịch sử xem và độ phổ biến của video.,256.0
7211763347619758850,7041523740936572162,Vu Thanh,OMG !!!This is so amazing !!!🔥🔥🔥♥️♥️♥️🤩🤩🤩,7,1679119521,omg !!!this is so amazing !!!,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Thán từ tiếng Anh thể hiện sự ngạc nhiên, khen ngợi.",256.0
7319581416315618053,7041523740936572162,🍀Pame💜🇵🇪,Quien mas lo esta viendo en el 2024?,4,1704222869,quien mas lo esta viendo en el 2024?,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận tiếng Tây Ban Nha về thời gian xem video, không có yếu tố xúc phạm.",256.0
7146600228161471259,7041523740936572162,Kieu Ngan,hôm nay là thứ sáu ngày 23 tháng 9 năm 2022:))),10,1663947541,hôm nay là thứ sáu ngày 23 tháng 9 năm 2022:))),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận về ngày tháng hiện tại, không có yếu tố xúc phạm.",256.0
7262529623623058181,7041523740936572162,"_""hello""_꒰⑅ᵕ༚ᵕ꒱˖♡",yo ablo español y no entendí ni mangos😂,6,1690945490,yo ablo espaol y no entendí ni mangos,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,0.9,"Bình luận tiếng Tây Ban Nha thể hiện sự không hiểu, không có yếu tố xúc phạm.",256.0
7152658439691862810,7041523740936572162,Vỹ,Miền bắc vừa lạnh thì xu hướng lại kìa,10,1665358101,miền bắc vừa lạnh thì xu hướng lại kìa,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận về sự trùng hợp của xu hướng và thời tiết, không có yếu tố xúc phạm.",256.0
7442572143084864264,7041523740936572162,💥🤯🐒,Victor,0,1732858869,victor,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,0.8,"Bình luận là một cái tên, không có yếu tố xúc phạm.",256.0
7147178373630395163,7041523740936572162,ng xau,ô lâu lắm rồi mới thấy cái vid làyyy,8,1664082155,ô lâu lắm rồi mới thấy cái vid làyyy,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về việc video xuất hiện lại sau một thời gian dài.,256.0
7386871370006709000,7041523740936572162,🇸🇦,أنا الوحيده الي من 2024,2,1719890022,2024,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận về năm, không có yếu tố xúc phạm.",256.0
7441890612112474887,7041523740936572162,meoo🫶🏻🤍,2024 nè anh e:)),3,1732700186,2024 nè anh e:)),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về năm và chào hỏi.,256.0
7147152663108797210,7041523740936572162,bx♡,tr từ năm ngoái h mới xh=))),8,1664076170,tr từ năm ngoái h mới xh=))),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về việc video cũ trở thành xu hướng trở lại.,256.0
7186174485825225499,7041523740936572162,H.Viên 019803,2023 rồi ai còn xem lại hong taaa😗😗😗,3,1673161655,2023 rồi ai còn xem lại hong taaa,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận tương tác về việc xem lại video theo thời gian.,256.0
7493800009050686215,7041523740936572162,🎀⋆. 𐙚˚࿔ 𝑙𝑦𝑛𝑛 𝜗𝜚˚⋆🎀,"halo aku dri 2025
btw apakah cuman aku yg dri 2025😔😔",2,1744786295,halo aku dri 2025 btw apakah cuman aku yg dri 2025,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,"Bình luận tiếng Indonesia về thời gian xem video, không có yếu tố xúc phạm.",256.0
7155470235846820635,7041523740936572162,t,ụa=)),2,1666012747,ụa=)),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,0.7,Thán từ thể hiện sự ngạc nhiên hoặc thắc mắc.,256.0
7171785631856067355,7041523740936572162,Xấu xí chứ hỏng xấu xa,5M tim:)),3,1669811475,5m tim:)),Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về số lượt thích của video.,256.0
7158416743030080282,7041523740936572162,Huy Dũng🐝🌻,Bây giờ vẫn xh 😂,3,1666698786,bây giờ vẫn xh,Tôi khi đú trend ở trường kiểu 🤣 #fyp #xuhuong #trend,NOT_HATE_SPEECH,1.0,Bình luận về việc video vẫn đang xu hướng.,256.0
