comment_id,video_id,username,comment_text,digg_count,create_time,clean_text,video_context,llm_hate_speech,llm_confidence,llm_justification,batch_size_tested
7471857620023673607,6989137370817842459,rất dô tri🌽,2025 vẫn xemm,0,1739677439,2025 vẫn xemm,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,Bình luận không chứa nội dung xúc phạm hay công kích.,32.0
7467521132279710471,6989137370817842459,Lý Hữu Nghĩa,Xinh quá c ơi,0,1738667764,xinh quá c ơi,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,1.0,"Bình luận khen ngợi ngoại hình, không mang tính xúc phạm.",32.0
7469396982425404178,6989137370817842459,duysolarlight,Khét luôn :)),0,1739104533,khét luôn :)),Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,Bình luận sử dụng tiếng lóng để khen ngợi nội dung video.,32.0
7468707588877484816,6989137370817842459,Meo Sweety ✨,😂😆😆😆weo,0,1738944013,weo,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.8,"Bình luận là một tiếng cảm thán, không có nội dung xúc phạm.",32.0
7484860116958429970,6989137370817842459,An🧸🎀,ê,0,1742704821,ê,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,1.0,Bình luận là một tiếng gọi thông thường.,32.0
7504674188318933768,6989137370817842459,Haru☆,muộn..,0,1747318139,muộn..,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,"Bình luận nhận xét về thời gian, không mang tính xúc phạm.",32.0
7482791054561018632,6989137370817842459,con trai của gộ,vãi lòng thiệt á chứ🤣🤣,0,1742223071,vãi lòng thiệt á chứ,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.8,"Bình luận là một cách biểu đạt cảm xúc ngạc nhiên, thường dùng trong tiếng lóng, không mang tính xúc phạm.",32.0
7479087862913303304,6989137370817842459,hann🪼,Sợ nha má😅,0,1741360852,sợ nha má,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,"Bình luận thể hiện cảm xúc sợ hãi một cách hài hước, không mang tính xúc phạm.",32.0
7480974309977899784,6989137370817842459,Phạm Duy,muộn 4 năm 🤣🤣🤣,0,1741800077,muộn 4 năm,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,"Bình luận nhận xét về thời gian, không mang tính xúc phạm.",32.0
7481316004045357844,6989137370817842459,Ngô Khải Đạt,Body đẹp quá e ơi 😎,0,1741879638,body đẹp quá e ơi,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,1.0,"Bình luận khen ngợi ngoại hình, không mang tính xúc phạm.",32.0
7527999338187555592,6989137370817842459,hạ còn vương nắng ~,hi,0,1752748940,hi,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,1.0,Bình luận là một lời chào đơn giản.,32.0
7482307840348554002,6989137370817842459,Phúc Nguyễn 1990,Đỉnh dị 😂😂😂,0,1742110575,đỉnh dị,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi nội dung video bằng tiếng lóng.,32.0
7481901938297340690,6989137370817842459,Hồ Tú Nga,muốn có quà thì làm sao taaaa,0,1742016058,muốn có quà thì làm sao taaaa,Đu trend phiên bản mới cấn thai 🥲,NOT_HATE_SPEECH,0.9,"Bình luận đặt câu hỏi về quà tặng, không mang tính xúc phạm.",32.0
