comment_id,video_id,username,comment_text,digg_count,create_time,clean_text,video_context,llm_hate_speech,llm_confidence,llm_justification,batch_size_tested
6994735133568107290,6994046144053660930,Híp 💙💙💙,Make mắt meeeee dã man🥺,3,1628588692,make mắt meeeee dã man,,NOT_HATE_SPEECH,0.9,"Bình luận khen ngợi trang điểm mắt một cách mạnh mẽ, tích cực.",64.0
6994089782188425986,6994046144053660930,Huyền Trân,Tt 😂😂,1,1628438434,tt,,NOT_HATE_SPEECH,0.3,"Bình luận quá ngắn gọn và mơ hồ, không thể xác định rõ ý nghĩa nhưng không có dấu hiệu xúc phạm.",64.0
6994088210767168282,6994046144053660930,Púc Thèm Bánh Canh 🍲🍲🍲,Xụn xò nhaaa bà 🥰,1,1628438070,xụn xò nhaaa bà,,NOT_HATE_SPEECH,0.9,"Bình luận khen ngợi sự 'xịn sò' (cool/chất lượng), dù có lỗi chính tả.",64.0
7002933625038209819,6994046144053660930,Trang Bui,Thả tim độ C LA :))),2,1630497552,thả tim độ c la :))),,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự ủng hộ và yêu thích, không có ý xúc phạm.",64.0
6994905385195356955,6994046144053660930,𝑳,Cho t xin màu son gái oi,2,1628628398,cho t xin màu son gái oi,,NOT_HATE_SPEECH,0.9,"Bình luận yêu cầu thông tin về sản phẩm, không có nội dung xúc phạm.",64.0
6994098095630123802,6994046144053660930,Cofason®️-Thời Trang Thiết Kế,Wow🥰,1,1628440372,wow,,NOT_HATE_SPEECH,0.9,"Bình luận thể hiện sự ngạc nhiên, ngưỡng mộ.",64.0
6994752692954940187,6994046144053660930,Kala00,Tr mé nhìn đã 🥺🥺,1,1628592780,tr mé nhìn đã,,NOT_HATE_SPEECH,0.9,Bình luận thể hiện sự hài lòng và thích thú mạnh mẽ.,64.0
6994294550223192858,6994046144053660930,Toá Loa,Son màu gì đẹp vậy ạ,1,1628486109,son màu gì đẹp vậy ạ,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi và đặt câu hỏi về sản phẩm.,64.0
6994098951108428545,6994046144053660930,Ồn nhất Tân Bình,Đỉnh quá chị ơii,1,1628440567,đỉnh quá chị ơii,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc.,64.0
6994221894606668571,6994046144053660930,NgocChau ở KrongNo,Xih xỉu,1,1628469202,xih xỉu,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp một cách mạnh mẽ.,64.0
6996978089000174362,6994046144053660930,Changchang,Đỉnh 😳😳😳,1,1629110922,đỉnh,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc.,64.0
6994755667676562177,6994046144053660930,Tit,Trơid ơi mê quả mắt xem đi xem lại,1,1628593470,trơid ơi mê quả mắt xem đi xem lại,,NOT_HATE_SPEECH,0.9,Bình luận thể hiện sự ngưỡng mộ và yêu thích mạnh mẽ đối với đôi mắt.,64.0
6994088303201567515,6994046144053660930,meebang.makeup,sao lại đỉnh thế nàyyyy,1,1628438092,sao lại đỉnh thế nàyyyy,,NOT_HATE_SPEECH,0.9,Bình luận thể hiện sự ngưỡng mộ nhiệt tình.,64.0
7001488681534047002,6994046144053660930,Hoa Týt ( Amy ),đỉnh thật sự e oii,1,1630161122,đỉnh thật sự e oii,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc một cách chân thành.,64.0
6994268244463076123,6994046144053660930,Hằng Minh,Quá trời xuất sắc,2,1628479985,quá trời xuất sắc,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc.,64.0
6994250078709973761,6994046144053660930,𝓗𝓸̂̀𝓷𝓰,xinh xỉu thế này cơ mà,1,1628475764,xinh xỉu thế này cơ mà,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp một cách mạnh mẽ.,64.0
6994083548626141979,6994046144053660930,Thư ký Hằng 🫦,Đỉnh của chóp lun c iu 😍,1,1628436982,đỉnh của chóp lun c iu,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc ở mức độ cao nhất bằng tiếng lóng.,64.0
6994075625741533978,6994046144053660930,Huyền Thương,Xinh đẹp,1,1628435138,xinh đẹp,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp.,64.0
6994760804906664730,6994046144053660930,duienduien2,Ảo lòi chưa các ông,1,1628594669,ảo lòi chưa các ông,,NOT_HATE_SPEECH,0.8,"""Ảo lòi"" là tiếng lóng thể hiện sự kinh ngạc và khen ngợi sự biến hóa tài tình, không có ý xúc phạm.",64.0
6998704038955172634,6994046144053660930,0953625315737847363,Môi xinh quá🥰,1,1629512775,môi xinh quá,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp của đôi môi.,64.0
6995012729400460059,6994046144053660930,Maiii Thuýy,Thích cái môi🥰,1,1628653323,thích cái môi,,NOT_HATE_SPEECH,0.9,Bình luận thể hiện sự yêu thích.,64.0
6994257720262394651,6994046144053660930,Mẫn Mẫn,xinh quá 😳😳,1,1628477535,xinh quá,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp.,64.0
6994085308883387138,6994046144053660930,Shop Tiênnn,Xịn quá🧡,1,1628437391,xịn quá,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi chất lượng hoặc sự 'cool'.,64.0
6994445729225949979,6994046144053660930,Quin,Xịn quá. Tiktok độ ròi nha bà😂😂😂,2,1628521308,xịn quá. tiktok độ ròi nha bà,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi và thông báo tích cực về việc video được TikTok đẩy xu hướng.,64.0
6994311801215468314,6994046144053660930,Hà Nguyễn,Hút hồn quá,1,1628490128,hút hồn quá,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự cuốn hút.,64.0
6998386583154656027,6994046144053660930,Chăm đâyy,mặt mộc đã xinh rồi 🥺,1,1629438862,mặt mộc đã xinh rồi,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp tự nhiên.,64.0
6994344570251281179,6994046144053660930,Phở,Iu zoidii,1,1628497755,iu zoidii,,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự yêu thích mạnh mẽ, dù có cách viết không chuẩn.",64.0
6994315791717925634,6994046144053660930,Trang Thỏ,Lm clip make đi b. 😳,1,1628491056,lm clip make đi b.,,NOT_HATE_SPEECH,0.9,Bình luận yêu cầu hướng dẫn trang điểm.,64.0
6994124268292375323,6994046144053660930,Thỏ 🐰,"Ối dồi ôi. Xem cái phải vào cmt ngay, huhuu xịn vc",1,1628446476,"ối dồi ôi. xem cái phải vào cmt ngay, huhuu xịn vc",,NOT_HATE_SPEECH,0.8,"Bình luận thể hiện sự ngưỡng mộ và thích thú mạnh mẽ bằng tiếng lóng, từ ""xịn vc"" là cách cường điệu hóa sự khen ngợi, không nhằm xúc phạm.",64.0
6994745454836253466,6994046144053660930,Nguyễn Hiệp ✅,Ảo ma 🥰,1,1628591097,ảo ma,,NOT_HATE_SPEECH,0.8,"Bình luận dùng tiếng lóng ""ảo ma"" để khen ngợi sự tài tình, ấn tượng của nội dung video.",64.0
6994261964046451482,6994046144053660930,Makeup tìm tui💄,Xinh quá chị uii🥰,1,1628478523,xinh quá chị uii,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp.,64.0
6994097852218311425,6994046144053660930,somina_62,Xịn z 🥺,1,1628440313,xịn z,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi chất lượng hoặc sự 'cool'.,64.0
6994088456410809090,6994046144053660930,♥️ Yến ở Gia Lai,Đỉnh bạn ơi!!!! Bất ngờ luôn đó,1,1628438125,đỉnh bạn ơi!!!! bất ngờ luôn đó,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi sự xuất sắc và thể hiện sự ngạc nhiên tích cực.,64.0
7002893505014235931,6994046144053660930,Lynh Ú Ù 🌸,Vẻ đẹp này k có thật! Ảo quá ảo! Tui cũng muốn đc đẹp giống vầy 😂😂😂,1,1630488210,vẻ đẹp này k có thật! ảo quá ảo! tui cũng muốn đc đẹp giống vầy,,NOT_HATE_SPEECH,0.9,Bình luận thể hiện sự ngưỡng mộ vẻ đẹp đến mức không tin là thật và bày tỏ mong muốn được đẹp như vậy.,64.0
6994086241872724762,6994046144053660930,_QuynhNhu3110,Xinh z bà,1,1628437610,xinh z bà,,NOT_HATE_SPEECH,0.9,Bình luận khen ngợi vẻ đẹp.,64.0
